message,label,target_type,severity,severity_score
"5 nimisha nalli join agthini, swalpa wait maadu. #e860",Neutral,Group,Low,0
"review okay aaytu, tension beda. #37ba",Neutral,Group,Low,0
"ninna presentation super aaytu, chennag ide. #f4d0",Neutral,Individual,Low,0
"Kbuqdiw, prati dina reason illade ping madbedi, idu stalking tara kanstide. #255d",Cyberstalking,Individual,High,0.77
weekend ge yava movie nodona. #431d,Neutral,Individual,Low,0.03
"Ffrasljcp, nee full time late bartiya machaa. #915d",Insult,Individual,Low,0.15
yaaru naalege PPT madthare helri. #e4c1,Neutral,Unknown,Low,0
"network sakkath slow ide, once repeat maadu. #da5c",Neutral,Individual,Low,0
yaaru naalege PPT madthare helri. #14d2,Neutral,Group,Low,0
"class grp, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #43da",Exclusion,Group,Medium,0.46
"batch, ivananna group inda remove maadona, ivan illaadre better ansta. #8766",Exclusion,Group,High,0.42
"naale 9 gante lab ge bartira, late agbeda. #536b",Neutral,Unknown,Low,0
"Ylf, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #e3b1",Harassment,Individual,Low,0.65
"Axvrhz, ava body bagge a tara mata beda, group nalli idu sari alla. #341d",Sexual Harassment,Individual,Medium,0.55
ivattu assignment submit maadbeku maga. #efd1,Neutral,Group,Low,0.03
"batch, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #1c5c",Exclusion,Group,Medium,0.2
"Ywuk, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #b4d9",Harassment,Individual,Medium,0.56
ivattu class full bore aaytu. #4aea,Neutral,Individual,Low,0.01
yavdru ivattu notes idre send maadu pls. #a78a,Neutral,Group,Low,0
ivattu assignment submit maadbeku maga. #ddde,Neutral,Group,Low,0.04
"review okay aaytu, tension beda. #84cd",Neutral,Individual,Low,0
"5 nimisha nalli join agthini, swalpa wait maadu. #7f7a",Neutral,Individual,Low,0
"Gjcglvp, nee reply nodoke tumba time togondiya yaar. #dd83",Insult,Individual,Low,0.39
ivattu class full bore aaytu. #ae91,Neutral,Individual,Low,0
"Znjogcud, elli hogidaroo ade tara madthiya, total loser tara idiya anta feel agutte. #550a",Harassment,Individual,Medium,0.48
"Aru, nee useless tara behave madthiya machaa. #8610",Insult,Individual,Medium,0.22
nee send madida reel super comedy aaytu. #759b,Neutral,Unknown,Low,0
"Zwfrqzfnc, nee tumba irritating agthiya re dude. #406c",Insult,Individual,Medium,0.34
"Yzngci, nee full time late bartiya re. #a202",Insult,Individual,Low,0.38
nee send madida reel super comedy aaytu. #7d68,Neutral,Unknown,Low,0.06
"naale 9 gante lab ge bartira, late agbeda. #1483",Neutral,Individual,Low,0.02
"Upzwy, a tara photos haakbeda please, group nalli idu sari alla. #3ab1",Sexual Harassment,Individual,High,0.78
"ninna presentation super aaytu, chennag ide. #96e8",Neutral,Individual,Low,0.05
ivattu assignment submit maadbeku maga. #44db,Neutral,Individual,Low,0
"Wviqqcakw, nee full time late bartiya yaar. #11da",Insult,Individual,Low,0.4
"happy birthday, tumba olle varsha agli. #1377",Neutral,Individual,Low,0
"Uqdinslhsk, elli hogidaroo ade tara madthiya, tumba irritating agthiya re anta feel agutte. #f1ea",Harassment,Individual,High,0.82
yavdru ivattu notes idre send maadu pls. #1d76,Neutral,Unknown,Low,0.03
ivattu assignment submit maadbeku maga. #55ac,Neutral,Group,Low,0
naale extra pen togond baa pls. #f9dc,Neutral,Group,Low,0
"5 nimisha nalli join agthini, swalpa wait maadu. #121c",Neutral,Group,Low,0
pizza bekka biryani bekka decide maadi. #0ef7,Neutral,Group,Low,0.01
pizza bekka biryani bekka decide maadi. #2d93,Neutral,Group,Low,0.03
"Popwpqls, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #632a",Harassment,Individual,High,0.61
"Ojjrsf, prati dina reason illade ping madbedi, idu stalking tara kanstide. #47db",Cyberstalking,Individual,Medium,0.62
naale 4gante canteen nalli meet aagona. #f48a,Neutral,Individual,Low,0
"Mydx, prati dina reason illade ping madbedi, idu stalking tara kanstide. #2061",Cyberstalking,Individual,High,0.57
"Zqxajg, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #6806",Harassment,Individual,Medium,0.41
"Qxm, nee sakkat dumb idiya yaar machaa. #b414",Insult,Individual,Medium,0.42
naale 4gante canteen nalli meet aagona. #2040,Neutral,Unknown,Low,0.01
pizza bekka biryani bekka decide maadi. #1bf6,Neutral,Group,Low,0
weekend ge yava movie nodona. #a12d,Neutral,Group,Low,0
"network sakkath slow ide, once repeat maadu. #4101",Neutral,Group,Low,0.07
"Vkgc, next time barbeku anta helthini, swalpa limit nodu yaar. #8154",Threat,Individual,High,1
"happy birthday, tumba olle varsha agli. #d805",Neutral,Unknown,Low,0.01
"gang, ivananna group inda remove maadona, ivan illaadre better ansta. #f80e",Exclusion,Group,High,0.56
ninne function photos share maadu. #3d91,Neutral,Group,Low,0.05
"Qoyk, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #b613",Harassment,Individual,Medium,0.68
"naale 9 gante lab ge bartira, late agbeda. #a7b4",Neutral,Unknown,Low,0
"Uxtga, cheap comments madbeda ava bagge, group nalli idu sari alla. #2b3c",Sexual Harassment,Individual,High,0.89
"guys, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #f42c",Exclusion,Group,Low,0.22
"ninna presentation super aaytu, chennag ide. #3300",Neutral,Unknown,Low,0.01
"Mpopmp, nee reply nodoke tumba time togondiya machaa. #ee6e",Insult,Individual,Low,0.32
"Pgocsnpkk, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #4a4d",Harassment,Individual,High,0.49
"Frw, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #e9af",Threat,Individual,Low,0.8
"Msidhvmmpi, nee class nalli full time joker ne dude. #7a6b",Insult,Individual,Medium,0.21
"Scjdrw, nee full time late bartiya re. #60d0",Insult,Individual,Low,0.33
"Zjioifo, elli hogidaroo ade tara madthiya, tumba irritating agthiya re anta feel agutte. #89b1",Harassment,Individual,High,0.5
yavdru ivattu notes idre send maadu pls. #6184,Neutral,Group,Low,0
naale extra pen togond baa pls. #8178,Neutral,Individual,Low,0
"Varu, prati dina reason illade ping madbedi, idu stalking tara kanstide. #d354",Cyberstalking,Individual,High,0.51
ninne function photos share maadu. #085d,Neutral,Group,Low,0
"Yvzmhcy, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #be2a",Threat,Individual,High,1
"Cmhzhyrmg, nee full time late bartiya yaar. #b5ef",Insult,Individual,Low,0.22
"team, ivnanna group nalli add madbeda, ivan illaadre better ansta. #faee",Exclusion,Group,Low,0.37
"Isukjd, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #a4e2",Harassment,Individual,Medium,0.49
nee send madida reel super comedy aaytu. #d26b,Neutral,Individual,Low,0
"Lhm, nee tumba disgusting behaviour machaa. #30d1",Insult,Individual,High,0.46
"Bct, nee reply nodoke tumba time togondiya re. #7fcb",Insult,Individual,Low,0.22
"5 nimisha nalli join agthini, swalpa wait maadu. #d287",Neutral,Group,Low,0.02
"Oxsxgzhhhk, nee tumba disgusting behaviour dude. #08c1",Insult,Individual,High,0.26
"guys, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #5f83",Exclusion,Group,Low,0.3
naale 4gante canteen nalli meet aagona. #7674,Neutral,Individual,Low,0
exam tumba tough aaytu but somehow aaytu. #8558,Neutral,Unknown,Low,0.04
"Cty, yake everywhere message madthiya, idu stalking tara kanstide. #d309",Cyberstalking,Individual,Medium,0.51
"guys, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #b0dd",Exclusion,Group,Medium,0.47
"Wozkchx, nee class nalli full time joker ne machaa. #be62",Insult,Individual,Medium,0.39
"Lwr, nee sakkat dumb idiya yaar re. #57f4",Insult,Individual,Medium,0.31
"Cebmtavu, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #f232",Harassment,Individual,High,0.52
"Uoekhz, nee sakkat dumb idiya yaar yaar. #1093",Insult,Individual,Medium,0.26
yavdru ivattu notes idre send maadu pls. #6d87,Neutral,Unknown,Low,0
"Bprphakv, yake everywhere message madthiya, idu stalking tara kanstide. #5d6c",Cyberstalking,Individual,High,0.79
"Fxtfme, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #e35b",Threat,Individual,Medium,0.75
"Eqjtplmzl, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #522e",Harassment,Individual,Medium,0.51
"Gcasvlc, next time barbeku anta helthini, swalpa limit nodu yaar. #d09b",Threat,Individual,High,0.93
"Vsk, nee reply nodoke tumba time togondiya dude. #41e3",Insult,Individual,Low,0.39
"Luusyvqjm, nee tumba irritating agthiya re yaar. #e169",Insult,Individual,Medium,0.17
nee send madida reel super comedy aaytu. #fa8a,Neutral,Group,Low,0
"Bpkve, next time barbeku anta helthini, swalpa limit nodu yaar. #f8b7",Threat,Individual,Low,0.83
"Gsaumir, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #d2f5",Harassment,Individual,Medium,0.37
ivattu class full bore aaytu. #b9cf,Neutral,Individual,Low,0
"team, ivananna group inda remove maadona, ivan illaadre better ansta. #3cd2",Exclusion,Group,Medium,0.4
"Encuymn, nee yen use illa ninna jothe dude. #f76d",Insult,Individual,High,0.23
naale extra pen togond baa pls. #6793,Neutral,Individual,Low,0
"happy birthday, tumba olle varsha agli. #653c",Neutral,Individual,Low,0.04
ninne function photos share maadu. #3cb0,Neutral,Unknown,Low,0
"Ervhdmp, nee reply nodoke tumba time togondiya re. #1549",Insult,Individual,Low,0.1
"Pdbmbzm, a type jokes swalpa stop maadu, group nalli idu sari alla. #1ff3",Sexual Harassment,Individual,Medium,0.87
"Cidrd, prati dina reason illade ping madbedi, idu stalking tara kanstide. #1bf4",Cyberstalking,Individual,Medium,0.81
"5 nimisha nalli join agthini, swalpa wait maadu. #674f",Neutral,Individual,Low,0.01
"Xkruloylo, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #8e38",Harassment,Individual,High,0.53
nee send madida reel super comedy aaytu. #275d,Neutral,Group,Low,0.01
"Raj, nee total loser tara idiya machaa. #2a77",Insult,Individual,High,0.29
ninne function photos share maadu. #5a61,Neutral,Group,Low,0
"naale 9 gante lab ge bartira, late agbeda. #586c",Neutral,Group,Low,0
"Zlqfcp, cheap comments madbeda ava bagge, group nalli idu sari alla. #1b7d",Sexual Harassment,Individual,Medium,0.93
"Ruuarwq, nee complete waste fellow dude. #b465",Insult,Individual,High,0.41
naale 4gante canteen nalli meet aagona. #0d86,Neutral,Individual,Low,0
"network sakkath slow ide, once repeat maadu. #cbf8",Neutral,Individual,Low,0.01
"gang, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #57f1",Exclusion,Group,Low,0.28
naale extra pen togond baa pls. #5019,Neutral,Unknown,Low,0.07
"review okay aaytu, tension beda. #5bc6",Neutral,Unknown,Low,0
"Cmumbhxf, nee sakkat dumb idiya yaar re. #759e",Insult,Individual,Medium,0.3
"naale 9 gante lab ge bartira, late agbeda. #8cef",Neutral,Unknown,Low,0
"Hbujp, nee yavattu serious agalla dude. #75b6",Insult,Individual,Low,0.31
"Vvuhhzyq, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #34f1",Harassment,Individual,Medium,0.63
"network sakkath slow ide, once repeat maadu. #33ab",Neutral,Group,Low,0.04
nee send madida reel super comedy aaytu. #2ced,Neutral,Individual,Low,0.06
fest practice ge yar yar barthidira. #690c,Neutral,Unknown,Low,0
"guys, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #4413",Exclusion,Group,High,0.34
"Etugemq, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #0438",Harassment,Individual,Medium,0.59
exam tumba tough aaytu but somehow aaytu. #8156,Neutral,Unknown,Low,0.03
"Dfkqde, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #ac7e",Harassment,Individual,Medium,0.54
fest practice ge yar yar barthidira. #4670,Neutral,Group,Low,0
"Cplco, nee yavattu serious agalla yaar. #708f",Insult,Individual,Low,0.32
"Awukaualzo, nee full time late bartiya machaa. #5f49",Insult,Individual,Low,0.26
yavdru ivattu notes idre send maadu pls. #1dd6,Neutral,Group,Low,0
"Uzeil, nee full time late bartiya re. #ab50",Insult,Individual,Low,0.19
"naale 9 gante lab ge bartira, late agbeda. #016a",Neutral,Group,Low,0
"review okay aaytu, tension beda. #734d",Neutral,Unknown,Low,0.02
"Zkqijr, nee total loser tara idiya yaar. #b285",Insult,Individual,High,0.43
attendance link haakbidu illi. #74bc,Neutral,Group,Low,0
"review okay aaytu, tension beda. #4d50",Neutral,Unknown,Low,0.03
exam tumba tough aaytu but somehow aaytu. #568c,Neutral,Group,Low,0.01
ivattu assignment submit maadbeku maga. #47be,Neutral,Unknown,Low,0
"happy birthday, tumba olle varsha agli. #55f8",Neutral,Individual,Low,0
yavdru ivattu notes idre send maadu pls. #2e58,Neutral,Individual,Low,0.04
project help madidakke thanks maga. #24a2,Neutral,Unknown,Low,0
"Iclwcsrb, nee reply nodoke tumba time togondiya dude. #813b",Insult,Individual,Low,0.27
"review okay aaytu, tension beda. #8b95",Neutral,Individual,Low,0
"Uuitkltcbt, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #c88a",Harassment,Individual,Medium,0.58
"ninna presentation super aaytu, chennag ide. #d18e",Neutral,Unknown,Low,0.04
"Gawuesnc, nee full time late bartiya machaa. #0962",Insult,Individual,Low,0.39
"Cnoskuv, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #30b7",Cyberstalking,Individual,High,0.89
naale extra pen togond baa pls. #a07d,Neutral,Unknown,Low,0.03
"Rxpisib, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #54ac",Cyberstalking,Individual,Medium,0.51
"5 nimisha nalli join agthini, swalpa wait maadu. #5584",Neutral,Individual,Low,0.02
naale 4gante canteen nalli meet aagona. #a6e1,Neutral,Group,Low,0.03
ivattu assignment submit maadbeku maga. #3a17,Neutral,Individual,Low,0.04
fest practice ge yar yar barthidira. #fba2,Neutral,Unknown,Low,0.02
"Ldswb, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #d028",Cyberstalking,Individual,Medium,0.62
"5 nimisha nalli join agthini, swalpa wait maadu. #f206",Neutral,Group,Low,0
"naale 9 gante lab ge bartira, late agbeda. #6956",Neutral,Unknown,Low,0.01
ivattu assignment submit maadbeku maga. #48a8,Neutral,Group,Low,0.04
"class grp, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #8658",Exclusion,Group,Low,0.33
pizza bekka biryani bekka decide maadi. #08a3,Neutral,Individual,Low,0.07
yaaru naalege PPT madthare helri. #93f4,Neutral,Unknown,Low,0
pizza bekka biryani bekka decide maadi. #28ad,Neutral,Group,Low,0.04
attendance link haakbidu illi. #4faf,Neutral,Group,Low,0
yavdru ivattu notes idre send maadu pls. #5fc9,Neutral,Group,Low,0
"Smud, nee ivattu full lazy mode alli idiya re. #5333",Insult,Individual,Low,0.11
"Ffsqdvg, ava body bagge a tara mata beda, group nalli idu sari alla. #e273",Sexual Harassment,Individual,Medium,0.79
project help madidakke thanks maga. #4cf9,Neutral,Group,Low,0.01
"naale 9 gante lab ge bartira, late agbeda. #b2be",Neutral,Group,Low,0
"network sakkath slow ide, once repeat maadu. #b234",Neutral,Individual,Low,0.01
"ninna presentation super aaytu, chennag ide. #7af3",Neutral,Unknown,Low,0.04
ivattu assignment submit maadbeku maga. #ca79,Neutral,Group,Low,0
pizza bekka biryani bekka decide maadi. #8ce5,Neutral,Unknown,Low,0.02
"Ufnq, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #57bb",Harassment,Individual,High,0.57
"review okay aaytu, tension beda. #0260",Neutral,Group,Low,0
yavdru ivattu notes idre send maadu pls. #1833,Neutral,Unknown,Low,0.04
project help madidakke thanks maga. #55ec,Neutral,Group,Low,0
naale 4gante canteen nalli meet aagona. #3652,Neutral,Unknown,Low,0.03
"Mhjiggivna, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #7241",Harassment,Individual,Low,0.47
naale 4gante canteen nalli meet aagona. #743b,Neutral,Individual,Low,0
pizza bekka biryani bekka decide maadi. #a381,Neutral,Individual,Low,0
ivattu class full bore aaytu. #83ae,Neutral,Individual,Low,0.03
"Zhbymcdh, ava body bagge a tara mata beda, group nalli idu sari alla. #0acf",Sexual Harassment,Individual,Medium,0.92
naale extra pen togond baa pls. #05c1,Neutral,Unknown,Low,0.01
fest practice ge yar yar barthidira. #a324,Neutral,Unknown,Low,0.01
"Blw, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #0810",Harassment,Individual,Medium,0.67
"Mumas, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #37c7",Threat,Individual,High,1
ninne function photos share maadu. #7f59,Neutral,Group,Low,0.03
"Umk, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #8290",Harassment,Individual,Medium,0.66
"Jfbih, a type jokes swalpa stop maadu, group nalli idu sari alla. #59c4",Sexual Harassment,Individual,High,0.88
ninne function photos share maadu. #76d6,Neutral,Individual,Low,0
ninne function photos share maadu. #0d72,Neutral,Individual,Low,0
attendance link haakbidu illi. #9dad,Neutral,Individual,Low,0
ivattu assignment submit maadbeku maga. #c867,Neutral,Individual,Low,0
yavdru ivattu notes idre send maadu pls. #8d84,Neutral,Unknown,Low,0.02
"Hyftkmdu, nee useless tara behave madthiya dude. #635a",Insult,Individual,Medium,0.2
"Zmjbyrytoo, nee yen use illa ninna jothe machaa. #0f7d",Insult,Individual,High,0.41
"happy birthday, tumba olle varsha agli. #bbaa",Neutral,Individual,Low,0
"ninna presentation super aaytu, chennag ide. #ad90",Neutral,Group,Low,0
"Jkztv, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #a614",Harassment,Individual,High,0.47
yaaru naalege PPT madthare helri. #d898,Neutral,Individual,Low,0
"batch, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #05cf",Exclusion,Group,High,0.34
"Bxvdijc, nee yavattu serious agalla re. #0350",Insult,Individual,Low,0.15
"gang, ivananna group inda remove maadona, ivan illaadre better ansta. #67e5",Exclusion,Group,Low,0.43
"class grp, ivnanna group nalli add madbeda, ivan illaadre better ansta. #368d",Exclusion,Group,Medium,0.3
"ninna presentation super aaytu, chennag ide. #2b8b",Neutral,Unknown,Low,0
"class grp, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #a146",Exclusion,Group,High,0.25
